timestamp,GMX,BSV,WOO,BAT,ENS,MINA,MANA,ORDI,ENJ,ETH,YFI,DOT,AAVE,ETC,ZK,ZIL,BAND,GAS,ICP,FIL,SHIB,ETHW,METIS,LRC,STRK,MEW,JST,MKR,LINK,UNI,ZETA,COMP,STORJ,AVAX,KSM,BTC,ARB,XRP,CELO,IMX,TON,LTC,BICO,BNB,LUNC,THETA,ONT,UMA,1INCH,EOS,XTZ,SOL,CHZ,NEAR,ATOM,EGLD,MASK,ATH,XLM,RON,CRO,LUNA,FLOW,STX,CORE,ZRX,FLOKI,NEO,BCH,OP,APT,AXS,GRT,PYTH,ID,CTC,RVN,POL,CFX,BLUR,ADA
2025-03-02 03:58:34.873500,0.0,0.0,0.0,-1394.378,0.0,1395.3798,0.0,6.899400000000002,0.0,1389.42982,-0.5512,1370.648,1.9562000000000004,-1392.4980000000003,0.943,-4.0649999999999995,0.0,3.4,0.0,-1326.413,1325.1588,0.0,1372.2079999999999,-1390.464,0.0,-2.3930000000000002,0.0,-8.186,14.851,1376.526,0.0,0.0,0.0,1397.5143,0.0,-1371.4864,2.1115,-2.2476,0.0,-1373.6131,1348.44,0.0,1308.846,-1395.0680000000002,-1364.2836,0.0,0.0,0.0,1372.215,5.6979999999999995,0.0,0.0,-1386.7223999999999,-1419.44,0.0,-1404.404,-1323.5849999999998,-1345.9319999999998,0.0,0.0,1402.2624,0.0,1386.9060000000002,1381.3799999999999,0.0,0.0,8.091,0.0,-1329.068,-3.156,-1311.8511999999998,1.868,1356.264,1347.779,1389.675,0.0,0.0,-1435.3799999999999,0.0,3.8910000000000005,6.673
2025-03-02 08:42:42.326400,0.0,0.0,0.0,-1377.798,0.0,1390.059,0.0,7.0296,0.0,1383.92512,-0.5522,1351.0839999999998,1.9454000000000002,-1399.728,0.95,-4.068,0.0,3.395,-1366.735,-1317.0520000000001,1326.7043999999999,0.0,1372.2079999999999,-1368.8799999999999,0.0,-2.4099999999999997,0.0,-8.1705,14.755,1368.657,0.0,0.0,0.0,1398.1513000000002,0.0,0.0,2.0945,-2.2541,0.0,-1381.7598,1354.968,0.0,1315.6452,-1390.946,-1358.443,0.0,0.0,0.0,1360.865,5.667999999999999,0.0,0.0,-1390.8594,-1441.88,0.0,-1401.8200000000002,-1325.394,-1334.9560000000001,0.0,0.0,1403.78,0.0,1382.832,1373.2725,0.0,0.0,8.097000000000001,0.0,-1327.3920000000003,-3.1791,-1307.0651,1.8555,1344.924,1335.881,1389.15,0.0,0.0,-1411.966,0.0,3.894,6.621
2025-03-02 08:44:37.462500,0.0,0.0,0.0,-1377.798,0.0,1390.059,0.0,7.0296,0.0,1383.92512,-0.5522,1351.0839999999998,1.9454000000000002,-1399.728,0.95,-4.068,0.0,3.395,-1366.735,-1317.0520000000001,1326.7043999999999,0.0,1372.2079999999999,-1368.8799999999999,0.0,-2.4099999999999997,0.0,-8.1705,14.755,1368.657,0.0,0.0,0.0,1398.1513000000002,0.0,0.0,2.0945,-2.2541,0.0,-1381.7598,1354.968,0.0,1315.6452,-1390.946,-1358.443,0.0,0.0,0.0,1360.865,5.667999999999999,0.0,0.0,-1390.8594,-1441.88,0.0,-1401.8200000000002,-1325.394,-1334.9560000000001,0.0,0.0,1403.78,0.0,1382.832,1373.2725,0.0,0.0,8.097000000000001,0.0,-1327.3920000000003,-3.1791,-1307.0651,1.8555,1344.924,1335.881,1389.15,0.0,0.0,-1411.966,0.0,3.894,6.621
2025-03-02 09:48:38.032400,0.0,0.0,0.0,-1382.772,0.0,1396.2666000000002,0.0,7.122600000000001,0.0,1396.6823399999998,-0.5534,1357.508,1.9608000000000005,-1404.0660000000003,0.957,-4.08,0.0,3.406,-1362.225,-1317.866,1338.1032,0.0,1388.25,-7.266,0.0,-2.422,0.0,-8.204,14.851,1378.356,0.0,0.0,0.0,1403.2473,0.0,0.0,2.11,-1384.8948,0.0,-1379.9715,1364.3519999999999,0.0,1322.4443999999999,-1393.9230000000002,-1364.2836,0.0,0.0,0.0,1372.215,5.672000000000001,0.0,0.0,-1399.1334,-1444.08,0.0,-1408.2800000000002,-1327.203,-1342.8449999999998,0.0,0.0,1409.471,0.0,0.0,1379.8275,0.0,1409.33,8.142,0.0,-1325.7160000000001,-3.2192999999999996,-1305.4558,1.86,1348.326,1345.796,1398.0749999999998,0.0,0.0,-1423.164,0.0,3.906,6.643
2025-03-02 13:48:39.080800,0.0,0.0,0.0,-1.637,0.0,1373.6532000000002,0.0,7.046400000000001,0.0,1364.31968,-0.55,1343.492,1.9101000000000004,-1370.8080000000002,0.935,-4.023,0.0,3.369,-1350.335,-1304.435,1312.2144,0.0,1351.23,-7.128,0.0,-2.372,0.0,-8.1195,14.51,1349.076,0.0,0.0,0.0,1383.8188,0.0,0.0,2.0585,-1372.6548,0.0,-1380.965,1348.44,0.0,1302.8967,-1384.076,-1340.7197999999999,0.0,0.0,0.0,1359.1625,-1372.98,0.0,0.0,-1378.4484,-1404.48,0.0,-1392.1300000000003,-1327.806,-1317.806,0.0,0.0,1382.7232999999999,0.0,0.0,1362.75,0.0,1381.432,7.928,0.0,-1332.001,-3.1358999999999995,-1300.2517,1.831,1329.048,1321.339,1373.4,0.0,0.0,-1410.439,0.0,3.84,6.5120000000000005
2025-03-02 15:18:34.375800,0.0,0.0,0.0,-1.684,0.0,1412.6724,0.0,7.088400000000001,0.0,1387.03512,-0.5653,1386.7079999999999,1.9797000000000005,-1409.1270000000002,0.9560000000000001,-4.125,0.0,3.415,-1384.57,-1343.914,1341.3876,0.0,1389.4840000000002,-7.362,0.0,-2.536,0.0,-8.105,15.267,1387.14,0.0,0.0,0.0,1434.6514,1430.0480000000002,0.0,2.1085000000000003,-1589.9759999999999,0.0,-1396.6623,1375.7759999999998,0.0,0.632,-1404.4569999999999,-1373.3465999999999,0.0,0.0,0.0,1387.5375,-1434.965,0.0,0.0,-1406.8558,-1439.6799999999998,0.0,-1434.1200000000001,-1335.645,-1323.98,0.0,0.0,1408.5225,0.0,0.0,1406.0475000000001,0.0,1418.9499999999998,8.192,0.0,-1359.6550000000002,-3.2334000000000005,-1317.2852,1.885,1361.934,1366.287,1401.75,0.0,0.0,-1459.303,0.0,3.9210000000000003,8.66
2025-03-02 15:38:40.419800,0.0,0.0,0.0,-1.723,1475.3994,1438.833,0.0,7.219200000000001,0.0,1409.93094,-0.5771000000000001,1431.384,2.0407,-1438.0470000000003,0.977,-4.197,0.0,3.473,-1416.55,-1375.253,1400.8932,0.0,0.0,-7.5120000000000005,0.0,-2.6519999999999997,0.0,-8.172,15.914,1426.8509999999999,0.0,0.0,0.0,1486.758,1480.0960000000002,0.0,2.16,-1691.0172,0.0,-1426.8646999999999,1402.2959999999998,0.0,0.6456,-1425.525,-1407.1817999999998,0.0,0.0,0.0,1410.8049999999998,-1474.8999999999999,0.0,0.0,-1444.0888,-1468.72,0.0,-1478.6940000000002,-1341.675,-1345.9319999999998,0.0,0.0,1451.7741,0.0,0.0,1446.24,0.0,1448.7720000000002,8.401,0.0,-1383.538,-3.2718,-1349.1368,1.929,1398.222,1406.608,1428.0,0.0,0.0,-1487.298,0.0,3.993,10.236
2025-03-02 16:16:42.029300,0.0,0.0,0.0,-1.7730000000000001,1578.7376,1476.5220000000002,0.0,7.3794,0.0,1519.4838,-0.5959,1473.432,2.1734000000000004,-1505.2860000000003,1.024,-4.374,0.0,3.556,-1469.645,-1427.3490000000002,1426.4922,0.0,0.0,-7.7700000000000005,0.0,-2.736,0.0,-8.489500000000001,16.589,1500.966,0.0,0.0,0.0,1544.2791,1530.8800000000003,1431.8635500000003,2.263,-1532.3316,0.0,-1474.354,1442.28,0.0,0.67,-6.266,-1441.2184,0.0,0.0,0.0,1468.6899999999998,-1542.03,0.0,0.0,-1483.2524,-1512.28,0.0,-1531.6660000000002,-1360.971,-1354.85,0.0,0.0,1513.4266,0.0,0.0,1508.5125,0.0,6.236000000000001,8.714,0.0,-1417.896,-3.4316999999999998,-1391.4175,1.992,1449.252,1460.1490000000001,1465.275,0.0,0.0,-1540.7430000000002,0.0,4.128,-1678.806
2025-03-02 16:18:36.466200,0.0,0.0,0.0,-1.7730000000000001,1578.7376,1476.5220000000002,0.0,7.3794,0.0,1519.4838,-0.5959,1473.432,2.1734000000000004,-1505.2860000000003,1.024,-4.374,0.0,3.556,-1469.645,-1427.3490000000002,1426.4922,0.0,0.0,-7.7700000000000005,0.0,-2.736,0.0,-8.489500000000001,16.589,1500.966,0.0,0.0,0.0,1544.2791,1530.8800000000003,1431.8635500000003,2.263,-1532.3316,0.0,-1474.354,1442.28,0.0,0.67,-6.266,-1441.2184,0.0,0.0,0.0,1468.6899999999998,-1542.03,0.0,0.0,-1483.2524,-1512.28,0.0,-1531.6660000000002,-1360.971,-1354.85,0.0,0.0,1513.4266,0.0,0.0,1508.5125,0.0,6.236000000000001,8.714,0.0,-1417.896,-3.4316999999999998,-1391.4175,1.992,1449.252,1460.1490000000001,1465.275,0.0,0.0,-1540.7430000000002,0.0,4.128,-1678.806
2025-03-02 16:30:00.000000,0.0,0.0,0.0,-1.7730000000000001,2.3848,1476.5220000000002,0.0,7.3794,0.0,1519.4838,-0.5959,1473.432,2.1734000000000004,-1505.2860000000003,1.024,-4.374,0.0,3.556,-1469.645,-1427.3490000000002,1426.4922,0.0,0.0,-7.7700000000000005,0.0,-2.736,0.0,-8.489500000000001,16.589,1500.966,0.0,0.0,0.0,1544.2791,1530.8800000000003,1431.8635500000003,2.263,-5.6964,0.0,-1474.354,1442.28,0.0,0.67,-6.266,-1441.2184,0.0,0.0,0.0,1468.6899999999998,-1542.03,0.0,-1378.4409,-1483.2524,-1512.28,1416.3619999999999,-1531.6660000000002,-1360.971,-1354.85,0.0,0.0,1513.4266,0.0,0.0,1508.5125,0.0,6.236000000000001,8.714,0.0,-1417.896,-3.4316999999999998,-1391.4175,1.992,1449.252,1460.1490000000001,1465.275,0.0,0.0,-1540.7430000000002,0.0,4.128,-1678.806
2025-03-02 16:30:40.624600,0.0,0.0,0.0,-1.792,1240.6680000000001,1490.2674,0.0,7.422000000000001,0.0,1531.6563399999998,-0.5994,1490.66,2.2135000000000002,-1511.0700000000002,1.022,-4.425,0.0,3.592,-1473.335,-1438.338,1429.8732,0.0,0.0,-7.8420000000000005,0.0,-2.746,0.0,-8.449,17.082,1499.319,0.0,0.0,0.0,1553.3245000000002,1532.352,1455.1749100000002,2.2875,-817.1232,0.0,-1478.5267,1441.464,0.0,0.672,-6.273,-1446.2534,0.0,0.0,0.0,1469.2575000000002,-1554.28,0.0,-707.9886,-1485.7346,-1538.6799999999998,399.094,-1541.3560000000002,-1358.559,-1374.744,0.0,0.0,1550.4180999999999,0.0,0.0,1510.2375,0.0,6.34,8.769,0.0,-1416.6390000000001,-3.4848,-1398.2518,1.9975,1462.8600000000001,1464.7759999999998,1485.225,0.0,0.0,-1557.54,0.0,4.176,-1694.682
2025-03-02 16:32:41.481100,0.0,0.0,0.0,-1.792,2.3859000000000004,1490.2674,0.0,7.422000000000001,0.0,1531.6563399999998,-0.5994,1490.66,2.2135000000000002,-1511.0700000000002,1.022,-4.425,0.0,3.592,-1473.335,-1438.338,1429.8732,0.0,0.0,-7.8420000000000005,0.0,-2.746,0.0,-8.449,17.082,1499.319,0.0,0.0,0.0,1553.3245000000002,1532.352,1455.1749100000002,2.2875,-5.7952,0.0,-1478.5267,1441.464,0.0,0.672,-6.273,-1446.2534,0.0,0.0,0.0,1469.2575000000002,-1554.28,0.0,-1379.8026,-1485.7346,-1538.6799999999998,1426.031,-1541.3560000000002,-1358.559,-1374.744,0.0,0.0,1550.4180999999999,0.0,0.0,1510.2375,0.0,6.34,8.769,0.0,-1416.6390000000001,-3.4848,-1398.2518,1.9975,1462.8600000000001,1464.7759999999998,1485.225,0.0,0.0,-1557.54,0.0,4.176,-1694.682
2025-03-02 16:34:36.025000,0.0,0.0,0.0,-1.792,2.3859000000000004,1490.2674,0.0,7.422000000000001,0.0,1531.6563399999998,-0.5994,1490.66,2.2135000000000002,-1511.0700000000002,1.022,-4.425,0.0,3.592,-1473.335,-1438.338,1429.8732,0.0,0.0,-7.8420000000000005,0.0,-2.746,0.0,-8.449,17.082,1499.319,0.0,0.0,0.0,1553.3245000000002,1532.352,1455.1749100000002,2.2875,-5.7952,0.0,-1478.5267,1441.464,0.0,0.672,-6.273,-1446.2534,0.0,0.0,0.0,1469.2575000000002,-1554.28,0.0,-1379.8026,-1485.7346,-1538.6799999999998,1426.031,-1541.3560000000002,-1358.559,-1374.744,0.0,0.0,1550.4180999999999,0.0,0.0,1510.2375,0.0,6.34,8.769,0.0,-1416.6390000000001,-3.4848,-1398.2518,1.9975,1462.8600000000001,1464.7759999999998,1485.225,0.0,0.0,-1557.54,0.0,4.176,-1694.682
2025-03-02 16:38:43.977300,0.0,0.0,0.0,-1.792,2.3859000000000004,1490.2674,0.0,7.422000000000001,0.0,1531.6563399999998,-0.5994,1490.66,2.2135000000000002,-1511.0700000000002,1.022,-4.425,0.0,3.592,-1473.335,-1438.338,1429.8732,0.0,0.0,-7.8420000000000005,0.0,-2.746,0.0,-8.449,17.082,1499.319,0.0,0.0,0.0,1553.3245000000002,1532.352,1455.1749100000002,2.2875,-5.7952,0.0,-1478.5267,1441.464,0.0,0.672,-6.273,-1446.2534,0.0,0.0,0.0,1469.2575000000002,-1554.28,0.0,-1379.8026,-1485.7346,-1538.6799999999998,1426.031,-1541.3560000000002,-1358.559,-1374.744,0.0,0.0,1550.4180999999999,0.0,0.0,1510.2375,0.0,6.34,8.769,0.0,-1416.6390000000001,-3.4848,-1398.2518,1.9975,1462.8600000000001,1464.7759999999998,1485.225,0.0,0.0,-1557.54,0.0,4.176,-1694.682
2025-03-02 16:42:44.476000,0.0,928.198,0.0,-1.792,2.3859000000000004,1490.2674,0.0,7.422000000000001,0.0,1531.6563399999998,-0.5994,1490.66,2.2135000000000002,-1511.0700000000002,1.022,-4.425,0.0,3.592,-1473.335,-1438.338,1429.8732,0.0,0.0,-7.8420000000000005,0.0,-2.746,0.0,-8.449,17.082,1499.319,1356.9489999999998,0.0,0.0,-4.877000000000001,1532.352,1455.1749100000002,2.2875,-1387.9504000000002,0.0,-1478.5267,1441.464,0.0,0.672,-6.273,-1446.2534,0.0,0.0,0.0,1469.2575000000002,-1554.28,0.0,-1379.8026,-1485.7346,-1538.6799999999998,1426.031,-1541.3560000000002,-9.012,-1374.744,0.0,0.0,-4.0865,0.0,0.0,425.493,0.0,6.34,8.769,0.0,-1416.6390000000001,-3.4848,-1398.2518,1.9975,1462.8600000000001,1464.7759999999998,1485.225,0.0,0.0,-1557.54,0.0,1392.0,-920.5680000000001
2025-03-02 17:00:42.471900,0.0,1368.5919999999999,0.0,-1.792,2.3729,1490.7108,0.0,7.465800000000001,0.0,1542.9953999999998,-0.5997,1489.1999999999998,2.2186000000000003,-1524.8070000000002,1.026,-4.436999999999999,0.0,3.601,-1464.52,-1446.4779999999998,1447.9374,0.0,0.0,-7.848,0.0,-2.765,0.0,-8.322000000000001,17.079,1506.273,1354.754,0.0,0.0,-4.916,1533.824,1477.5270000000003,2.2955,-1376.9813,0.0,-1474.7513999999999,1435.3439999999998,0.0,0.6764,1381.4519999999998,-1451.087,0.0,0.0,0.0,1469.2575000000002,-1548.4,0.0,-1372.6737,-1486.0104,-1533.3999999999999,1425.7379999999998,-1546.5240000000003,-9.016,-1368.227,0.0,0.0,-4.0794999999999995,0.0,0.0,-12.3102,0.0,6.32,8.857999999999999,0.0,-1420.41,-3.5208,-1403.644,1.99,1460.5919999999999,-2.191,1489.95,0.0,0.0,-1562.121,0.0,1383.0,-1268.991
2025-03-02 17:58:44.511700,0.0,1367.856,0.0,-1.7799999999999998,2.3893999999999997,1487.6070000000002,0.0,7.498800000000001,0.0,1388.3542200000002,-0.5985,1483.652,2.2034000000000002,-1392.467,1.0290000000000001,-4.416,0.0,3.59,-1455.705,-1439.559,1439.34,0.0,0.0,-7.805999999999999,0.0,-1396.054,0.0,-8.231,16.964,1372.5729999999999,1350.364,0.0,0.0,-4.9034,1360.835,1468.1038600000002,2.298,-1356.8154,0.0,-1466.406,1414.536,0.0,0.6764,1372.9109999999998,-1439.4058,0.0,0.0,0.0,1463.0149999999999,-1372.692,0.0,-1346.3208,-3.2382,-1380.141,1414.0179999999998,-1383.81,-9.004,-1365.826,0.0,0.0,-4.071000000000001,0.0,0.0,-12.25,0.0,6.308,8.899,0.0,-1411.611,-3.5019,-1409.8722,1.9835,1451.52,-2.182,1482.6,0.0,0.0,-1388.332,0.0,1375.0,-1241.5620000000001
2025-03-02 18:42:43.910800,0.0,1361.9679999999998,0.0,-1.7810000000000001,2.3719,1486.7202,0.0,7.561200000000001,0.0,1383.78978,-0.5929,1474.6,2.1842,-1374.674,1.0290000000000001,-4.434,0.0,3.599,7.52918,-1437.5240000000001,1443.204,0.0,0.0,-7.8420000000000005,0.0,-1390.9940000000001,0.0,-8.0545,16.903,1361.5510000000002,1356.9489999999998,0.0,0.0,-4.8922,1356.881,1462.4565700000003,2.2915,-1355.8094999999998,0.0,-1467.2007999999998,1414.944,0.0,0.6768,1369.188,-1440.2114,0.0,0.0,0.0,1459.61,-1371.1589999999999,0.0,-1360.8990000000001,-3.2256,-1376.949,1408.744,-1395.969,-9.012,-1386.749,0.0,0.0,-1356.9395,0.0,0.0,-12.2136,0.0,6.33,8.894,0.0,-1403.231,-3.4779,-1390.0799,1.9815,1459.458,-2.186,1489.95,0.0,0.0,-1381.976,0.0,1376.0,-1366.13
