timestamp,1INCH,AAVE,ADA,APE,APT,ARB,ATH,ATOM,AVAX,AXS,BAND,BAT,BCH,BICO,BLUR,BNB,BSV,BTC,CELO,CFX,CHZ,COMP,CORE,CRO,CTC,DOGE,DOT,EGLD,ENJ,ENS,EOS,ETC,ETH,ETHW,FIL,FLOKI,FLOW,GAS,GMX,GRT,ICP,ID,IMX,JST,KSM,LINK,LRC,LTC,LUNA,LUNC,MANA,MASK,METIS,MEW,MINA,MKR,NEAR,NEO,ONT,OP,ORDI,POL,PYTH,RON,RVN,SHIB,SNX,SOL,STORJ,STRK,STX,T,THETA,TON,UMA,UNI,WOO,XLM,XRP,XTZ,YFI,ZETA,ZIL,ZK,ZRX
2025-03-15 02:03:21.300215,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
2025-03-15 02:12:49.184292,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
2025-03-15 02:22:47.660399,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
2025-03-15 02:32:46.492533,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
2025-03-15 02:42:44.680601,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
2025-03-15 02:52:41.944865,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
2025-03-15 02:53:21.950893,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 02:55:25.184997,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 03:02:39.769775,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 03:12:48.038370,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 03:22:45.161580,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 03:32:44.389430,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 03:42:45.595325,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 03:52:42.998340,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:02:40.740088,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:12:45.848616,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:22:41.263028,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:32:48.514250,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:42:45.038901,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:52:41.468157,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 04:57:18.908063,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 05:02:40.301601,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 05:12:46.874827,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 05:22:44.546964,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 05:23:24.554245,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,1,-1,1,0
2025-03-15 05:31:27.660835,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,-1,0,0,1,-1,1,0
2025-03-15 05:32:42.123608,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,0,-1,0,0,1,-1,1,0
2025-03-15 05:33:22.142952,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,1,-1,1,0
2025-03-15 05:39:20.909566,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,1,0
2025-03-15 05:42:49.142857,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,1,0
2025-03-15 05:52:47.350925,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,1,0
2025-03-15 06:00:00.000000,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,1,0
2025-03-15 06:02:45.200407,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,1,0
2025-03-15 06:12:41.450465,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,1,0
2025-03-15 06:21:26.473240,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 06:22:41.128261,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 06:32:40.492395,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 06:42:46.730829,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 06:52:42.516468,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:02:39.692611,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:12:45.493015,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:22:42.669781,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:32:40.966046,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:42:48.151474,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:43:18.170343,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 07:52:46.131752,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 08:02:42.554224,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 08:12:48.980589,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 08:22:46.300157,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 08:32:43.367405,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 08:42:41.159893,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 08:52:48.429509,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:02:46.508371,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:12:44.609881,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:22:41.797365,1,0,0,0,0,-1,0,-1,1,-1,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:31:25.349606,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:32:39.695806,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:42:44.408389,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 09:52:40.637048,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:02:47.479737,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:12:43.995442,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:22:42.618306,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:32:40.480631,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:41:22.285049,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:42:46.159031,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 10:52:43.658749,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
2025-03-15 11:02:40.088288,1,0,0,0,0,-1,0,-1,1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,1,-1,0,0,1,0,-1,0,0,0,-1,0,0
