timestamp,ARB,GAS,ATOM,GRT,YFI,CFX,BAT,MEW,ZRX,TON,STRK,GMX,METIS,STX,ICP,ETH,XTZ,CHZ,CRO,SHIB,BNB,ADA,LUNC,KSM,IMX,BLUR,ZETA,MINA,FIL,BTC,ORDI,RVN,LRC,MANA,NEAR,AXS,FLOW,OP,CORE,PYTH,DOT,MASK,BSV,1INCH,AVAX,FLOKI,WOO,SOL,AAVE,STORJ,ETHW,UNI,UMA,ID,ZIL,THETA,ZK,XRP,ATH,POL,EOS,LINK,APT,BICO,ENS,MKR,ETC,BCH,EGLD,RON,CELO
2025-03-02 16:34:36.025000,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-1000.0,20.0,408.0,14.0,0.0,0.0,1725.0,-205.0,0.622,0.0,-27580.0,18970.0,96600000.0,-0.01,-1620.0,-20140000.0,73.60000000000001,-1987.0,30.0,0.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-440.0,0.5,0.0,-3.0,0.0,6610.0,292.0,-603.0,0.0,5675.0,63.7,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,183.0,1.3,5250.0,-300.0,0.0,10.0,-2.0,-34300.0,-5090.0,-2450.0,1.0,-209.0,4.0,0.1,-0.005,-72.30000000000001,-4.19,-64.60000000000001,0.0,0.0
2025-03-02 16:38:43.977300,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-1000.0,20.0,408.0,14.0,0.0,0.0,1725.0,-205.0,0.622,0.0,-27580.0,18970.0,96600000.0,-0.01,-1620.0,-20140000.0,73.60000000000001,-1987.0,30.0,0.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-440.0,0.5,0.0,-3.0,0.0,6610.0,292.0,-603.0,0.0,5675.0,63.7,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,183.0,1.3,5250.0,-300.0,0.0,10.0,-2.0,-34300.0,-5090.0,-2450.0,1.0,-209.0,4.0,0.1,-0.005,-72.30000000000001,-4.19,-64.60000000000001,0.0,0.0
2025-03-02 16:42:44.476000,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-1000.0,20.0,408.0,14.0,0.0,0.0,486.0,-205.0,0.622,0.0,-27580.0,-50.0,96600000.0,-0.01,-880.0000000000001,-20140000.0,73.60000000000001,-1987.0,10000.0,4390.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-440.0,0.5,0.0,-3.0,0.0,6610.0,292.0,-4.0,25.1,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,183.0,1.3,5250.0,-300.0,0.0,10.0,-479.0,-34300.0,-5090.0,-2450.0,1.0,-209.0,4.0,0.1,-0.005,-72.30000000000001,-4.19,-64.60000000000001,0.0,0.0
2025-03-02 17:00:42.471900,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-1000.0,20.0,408.0,14.0,0.0,0.0,-14.0,-205.0,0.622,0.0,-27580.0,-50.0,96600000.0,2.19,-1230.0,-20140000.0,73.60000000000001,-1987.0,10000.0,4390.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-440.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,183.0,1.3,5250.0,-300.0,0.0,10.0,-479.0,-34300.0,-5090.0,-2450.0,1.0,-209.0,4.0,0.1,-0.005,-72.30000000000001,-4.19,-64.60000000000001,0.0,0.0
2025-03-02 17:58:44.511700,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,20.0,408.0,14.0,0.0,0.0,-14.0,-205.0,0.558,0.0,-60.0,-50.0,96600000.0,2.19,-1230.0,-20140000.0,65.9,-1987.0,10000.0,4390.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,5250.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-57.900000000000006,0.0,0.0
2025-03-02 18:42:43.910800,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,20.0,408.0,14.0,0.0,0.0,-14.0,1.06,0.558,0.0,-60.0,-16930.0,96600000.0,2.19,-1340.0,-20140000.0,65.9,-1987.0,10000.0,4390.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,5250.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-57.900000000000006,0.0,0.0
2025-03-02 19:44:44.319200,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,20.0,408.0,14.0,0.0,0.0,-14.0,1.06,0.558,0.0,-60.0,-16930.0,96600000.0,2.19,-1340.0,-20140000.0,65.9,-11.0,10000.0,4390.0,4434.0,-407.0,0.015700000000000002,0.6000000000000001,0.0,-60.0,0.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,5250.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-57.900000000000006,0.0,-3299.0
2025-03-02 21:02:35.145100,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,20.0,408.0,14.0,0.0,0.0,-14.0,1.06,0.558,0.0,-60.0,-16930.0,96600000.0,2.19,-1340.0,-50000.0,65.9,-11.0,10000.0,4390.0,4102.0,-407.0,0.015700000000000002,0.6000000000000001,-93880.0,-60.0,0.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,4860.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-57.900000000000006,0.0,-3299.0
2025-03-02 21:42:39.813500,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,-4290.0,408.0,14.0,0.0,0.0,-14.0,1.06,0.558,0.0,-60.0,-16930.0,96600000.0,2.19,-1340.0,-50000.0,65.9,-11.0,10000.0,4390.0,4102.0,-407.0,0.015700000000000002,0.6000000000000001,-93880.0,-60.0,0.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,4860.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-0.2,0.0,-3299.0
2025-03-02 22:42:41.747500,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,-4290.0,408.0,14.0,0.0,0.0,-14.0,1.06,0.002,0.0,-60.0,-16930.0,96600000.0,2.19,-1340.0,-50000.0,65.9,-11.0,10000.0,4390.0,4102.0,-407.0,0.015700000000000002,0.6000000000000001,-93880.0,-60.0,4310.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,4860.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-0.2,0.0,-3299.0
2025-03-02 23:00:44.897900,5.0,1.0,293.0,11340.0,-0.0001,0.0,-10.0,-506000.0,-4290.0,408.0,14.0,0.0,0.0,-14.0,1.06,0.002,0.0,-60.0,-16930.0,96600000.0,2.19,-1340.0,-50000.0,65.9,-11.0,10000.0,4390.0,4102.0,-407.0,0.015700000000000002,0.6000000000000001,-93880.0,-60.0,4310.0,-399.0,0.5,0.0,-3.0,0.0,-10.0,292.0,-4.0,36.8,5675.0,-0.2,100000.0,0.0,-8.01,0.010000000000000002,0.0,0.0,167.0,1.3,4860.0,-300.0,0.0,10.0,-479.0,-34300.0,-4540.0,-2190.0,1.0,-209.0,4.0,0.1,-0.005,-65.9,-4.19,-55.800000000000004,0.0,-4.0
