timestamp,portfolio_pnl
2025-04-01 11:13:41.427800,-22.379999999999853
2025-04-01 12:32:51.142800,31.281600000000168
2025-04-01 13:12:50.593000,45.40560000000013
2025-04-01 13:22:55.719600,80.1276
2025-04-01 13:32:52.336700,94.85959999999996
2025-04-01 13:52:52.075900,102.81159999999988
2025-04-01 14:02:47.407400,107.85159999999978
