
2025/03/05 16:02:11.547505:'MEWUSDT':-1, 'TONUSDT':1, 'ETCUSDT':-1, 'THETAUSDT':1, 'AAVEUSDT':-1, 'LTCUSDT':1, 'MANAUSDT':-1, 'MEMEUSDT':1
2025/03/06 02:14:23.921048:'MEWUSDT':-1, 'TONUSDT':1, 'ETCUSDT':-1, 'THETAUSDT':1, 'LTCUSDT':1, 'MANAUSDT':-1, 'MEMEUSDT':1
2025/03/06 02:14:23.921048:'MEWUSDT':-1, 'TONUSDT':1, 'ETCUSDT':-1, 'THETAUSDT':1, 'LTCUSDT':1, 'MANAUSDT':-1, 'MEMEUSDT':1, 'LINKUSDT':-1
2025/03/08 07:16:09.834138:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 07:26:06.544838:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 07:36:09.269083:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 07:46:08.458186:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 07:56:10.331088:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:06:12.644334:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:16:09.734754:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:26:05.904222:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:36:07.174634:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:46:08.196028:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:56:20.640196:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'FETUSDT':1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1
2025/03/08 08:58:10.664011:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 09:06:12.753337:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 09:16:20.380772:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 09:26:13.745306:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 09:36:16.987564:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 09:46:14.925090:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 09:56:16.955300:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 10:06:18.339373:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 10:16:16.184008:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 10:26:19.360080:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 10:36:21.133569:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'LPTUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1
2025/03/08 10:30:00.000000:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 10:46:19.824117:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 10:56:20.051004:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 11:06:21.041231:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 11:16:19.901307:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 11:26:13.495403:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 11:36:16.664885:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 11:46:20.035478:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 11:56:12.318011:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 12:06:15.194134:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
2025/03/08 12:16:18.733404:'FLOWUSDT':1, 'RENDERUSDT':-1, 'MANTAUSDT':1, 'POLUSDT':1, 'LINKUSDT':-1, 'ZROUSDT':1, 'APEUSDT':-1, 'EGLDUSDT':1, 'MEWUSDT':-1, 'APTUSDT':-1, 'NEARUSDT':-1, 'GASUSDT':1, 'BCHUSDT':-1, 'ZKUSDT':-1, 'ENSUSDT':1, 'BATUSDT':-1, 'WUSDT':1, 'ARBUSDT':-1, 'GRTUSDT':1, 'BLURUSDT':-1, 'ICPUSDT':1, 'YFIUSDT':-1, 'MINAUSDT':1, 'KSMUSDT':1, 'MANAUSDT':-1, 'FILUSDT':-1, 'COMPUSDT':-1, '1INCHUSDT':1, 'PYTHUSDT':1, 'ETCUSDT':-1, 'SEIUSDT':1, 'AAVEUSDT':1
