2024/02/24 15:03:07.850;INFO;session_signal;pairs2_edo;1;1INCH-USDT-SWAP__ATOM-USDT-SWAP;1980.5094636504907,99.09463194859035;0.5026,10.278;xx;exitsignal
2024/02/24 15:05:07.647;INFO;session_signal;pairs2;1;AVAX-USDT-SWAP__FTM-USDT-SWAP;2.7512587008556415,243.42745861733204;36.347,0.4108;nn;entry
2024/02/24 15:33:08.837;INFO;session_signal;pairs2_edo;1;1INCH-USDT-SWAP__MASK-USDT-SWAP;2067.5296377988075,214.85837347104172;0.4957,4.77;nn;entry
2024/02/24 15:55:07.604;INFO;session_signal;pairs2_edo;1;FIL-USDT-SWAP__FTM-USDT-SWAP;132.66331127627333,2492.5302667602605;7.769,0.4135;nn;entry
2024/02/24 15:59:07.537;INFO;session_signal;pairs2;1;1INCH-USDT-SWAP__MASK-USDT-SWAP;203.08692120227457,21.299254526091584;0.4924,4.695;nn;entry
2024/02/24 17:07:23.550;INFO;session_signal;pairs2;1;AR-USDT-SWAP__LPT-USDT-SWAP;6.841349114045289,5.963384817222256;13.413,13.824;xx;exitexpired
2024/02/24 19:25:07.566;INFO;session_signal;pairs2_edo;1;EOS-USDT-SWAP__NEO-USDT-SWAP;1318.6926001675222,82.77199089012194;0.8008,12.745;xx;exitsignal
2024/02/24 19:55:07.591;INFO;session_signal;pairs2;1;MANA-USDT-SWAP__ZIL-USDT-SWAP;199.52114924181964,4111.8421052631575;0.5012,0.02432;nn;entry
2024/02/24 19:55:07.592;INFO;session_signal;pairs2_edo;-1;BTC-USDT-SWAP__DOGE-USDT-SWAP;0.019847794800197584,11871.017677054228;51621.1,0.08591;xx;exitsignal
2024/02/24 20:03:07.603;INFO;session_signal;pairs1;1;AVAX-USDT-SWAP__SOL-USDT-SWAP;144.11779216885353,50.79661271858247;36.734,104.22;nn;entry
2024/02/24 20:33:07.614;INFO;session_signal;pairs2_edo;-1;PEPE-USDT-SWAP__SHIB-USDT-SWAP;837068003.7461085,104611560.12427776;1.284e-06,9.635e-06;xx;exitsignal
2024/02/24 21:25:07.669;INFO;session_signal;pairs2_edo;1;AVAX-USDT-SWAP__SOL-USDT-SWAP;28.96664134569647,10.169701296837934;36.625,104.32;nn;entry
2024/02/24 22:05:07.817;INFO;session_signal;pairs2_edo;-1;ALGO-USDT-SWAP__YFI-USDT-SWAP;4808.3511806887545,0.12241386719180099;0.1961,8368.0;xx;exitsignal
2024/02/25 02:25:08.376;INFO;session_signal;pairs2_edo;-1;CELO-USDT-SWAP__ZRX-USDT-SWAP;1215.4045814400058,2989.4008231789917;0.8948,0.3638;nn;entry
2024/02/25 02:55:08.457;INFO;session_signal;pairs2_edo;-1;AAVE-USDT-SWAP__UNI-USDT-SWAP;10.732941342474163,95.39511219059045;98.33,10.714;xx;exitsignal
2024/02/25 02:57:08.409;INFO;session_signal;pairs2;1;ATOM-USDT-SWAP__FET-USDT-SWAP;9.900990099009901,97.6848686138517;10.323,1.1216;xx;exitsignal
2024/02/25 03:05:08.407;INFO;session_signal;pairs2;-1;CELO-USDT-SWAP__ZRX-USDT-SWAP;113.61054305839582,278.47396268448904;0.8802,0.3591;nn;entry
2024/02/25 03:29:08.339;INFO;session_signal;pairs2_edo;-1;AVAX-USDT-SWAP__SOL-USDT-SWAP;28.96664134569647,10.169701296837934;36.698,102.61;xx;exitsignal
2024/02/25 04:39:08.437;INFO;session_signal;pairs2;-1;ALGO-USDT-SWAP__YFI-USDT-SWAP;507.35667174023337,0.013008976193573565;0.195,8105.0;xx;exitsignal
2024/02/25 04:55:08.743;INFO;session_signal;pairs2_edo;1;AXS-USDT-SWAP__FLOKI-USDT-SWAP;137.03300807774235,30711515.33977637;8.001,3.57e-05;nn;entry
2024/02/25 04:57:08.554;INFO;session_signal;pairs2_edo;-1;PEPE-USDT-SWAP__SHIB-USDT-SWAP;809829734.3952923,114400366.68819837;1.356e-06,9.599e-06;nn;entry
2024/02/25 05:31:08.613;INFO;session_signal;pairs2_edo;1;XLM-USDT-SWAP__XRP-USDT-SWAP;9552.319153402266,2025.5604430763276;0.1158,0.5461;nn;entry
2024/02/25 05:35:08.545;INFO;session_signal;pairs1;1;XLM-USDT-SWAP__XRP-USDT-SWAP;43771.50292632499,9448.905176310423;0.1158,0.5463;xx;exitsignal
2024/02/25 06:05:08.636;INFO;session_signal;pairs1;1;AXS-USDT-SWAP__FLOKI-USDT-SWAP;686.1970596454744,152952828.18085405;8.011,3.594e-05;nn;entry
2024/02/25 07:01:08.630;INFO;session_signal;pairs2_edo;-1;BTC-USDT-SWAP__SOL-USDT-SWAP;0.021525721920409396,10.802548749166135;51770.2,103.16;nn;entry
2024/02/25 07:55:08.858;INFO;session_signal;pairs2_edo;-1;MANA-USDT-SWAP__ZIL-USDT-SWAP;1968.8455142368932,40851.66972621027;0.4977,0.02371;xx;exitsignal
2024/02/25 08:03:09.34;INFO;session_signal;pairs2_edo;-1;ANT-USDT-SWAP__ETH-USDT-SWAP;134.6652157748659,0.3410712892786072;7.701,3029.08;xx;exitsignal
2024/02/25 08:59:08.944;INFO;session_signal;pairs2;-1;MANA-USDT-SWAP__ZIL-USDT-SWAP;199.52114924181964,4111.8421052631575;0.4951,0.02355;xx;exitsignal
2024/02/25 09:25:08.706;INFO;session_signal;pairs2_edo;-1;MANA-USDT-SWAP__ZIL-USDT-SWAP;2272.1542954368797,47949.42305745203;0.4955,0.02348;nn;entry
2024/02/25 10:37:27.609;INFO;session_signal;basket1;-1;QTUM-USDT-SWAP__ZIL-USDT-SWAP;482.28246522489593,67204.30107526881;3.331,0.02356;xn;reshuffle signal
2024/02/25 13:35:09.982;INFO;session_signal;pairs2_edo;1;ARB-USDT-SWAP__ETH-USDT-SWAP;596.3156873987689,0.36537307126844537;1.8626,3039.9;nn;entry
2024/02/25 13:37:26.110;INFO;session_signal;pairs2;1;BTC-USDT-SWAP__SOL-USDT-SWAP;0.0019123347503733833,0.9159186664224216;51649.9,102.94;xx;exitexpired
2024/02/25 14:55:10.41;INFO;session_signal;pairs2_edo;-1;1INCH-USDT-SWAP__MASK-USDT-SWAP;2067.5296377988075,214.85837347104172;0.4889,4.443;xx;exitsignal
2024/02/25 15:39:10.396;INFO;session_signal;pairs2_edo;1;BCH-USDT-SWAP__ETC-USDT-SWAP;4.178743432432738,41.27989463617765;268.4,27.17;nn;entry
2024/02/25 16:01:10.210;INFO;session_signal;pairs2;1;EOS-USDT-SWAP__NEO-USDT-SWAP;126.08750472828142,7.790588968526021;0.7931,12.836;nn;entry
2024/02/25 16:25:10.116;INFO;session_signal;pairs2;-1;1INCH-USDT-SWAP__MASK-USDT-SWAP;203.08692120227457,21.299254526091584;0.4878,4.433;xx;exitsignal
2024/02/25 16:57:09.976;INFO;session_signal;pairs2;1;SUSHI-USDT-SWAP__UNI-USDT-SWAP;63.520294734167564,9.480470231323473;1.5743,10.548;nn;entry
2024/02/25 18:07:26.235;INFO;session_signal;pairs2;-1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;1186.3803535413454,10401497.815685458;0.08618,9.656e-06;xx;exitexpired
2024/02/25 18:25:10.335;INFO;session_signal;pairs2;1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;1161.9800139437602,10342331.161443789;0.08606,9.669e-06;nn;entry
2024/02/25 19:25:10.145;INFO;session_signal;pairs1;-1;MANA-USDT-SWAP__SAND-USDT-SWAP;10180.667606912137,9871.542167812251;0.507,0.5126;xx;exitsignal
2024/02/25 19:35:26.205;INFO;session_signal;pairs2;1;ANT-USDT-SWAP__ARB-USDT-SWAP;13.39046598821639,51.45091582630171;7.817,1.8828;xx;exitexpired
2024/02/25 19:37:10.56;INFO;session_signal;pairs2;1;ANT-USDT-SWAP__ETH-USDT-SWAP;12.774655084312723,0.03240010238432354;7.828,3086.41;nn;entry
2024/02/25 19:59:09.948;INFO;session_signal;pairs2;-1;1INCH-USDT-SWAP__MASK-USDT-SWAP;200.40080160320642,22.512381809995496;0.499,4.442;nn;entry
2024/02/25 21:05:27.430;INFO;session_signal;pairs1;1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;63180.57876701874,560413099.0973908;0.08619,9.717e-06;nn;entry
2024/02/25 22:05:28.634;INFO;session_signal;basket1;-1;ZIL-USDT-SWAP__SAND-USDT-SWAP;67204.30107526881,3070.2604873634536;0.02518,0.5157;xn;reshuffle signal
2024/02/25 22:25:10.220;INFO;session_signal;pairs2_edo;1;MANA-USDT-SWAP__ZIL-USDT-SWAP;2272.1542954368797,47949.42305745203;0.5067,0.02581;xx;exitsignal
2024/02/25 22:59:10.254;INFO;session_signal;pairs1;-1;AVAX-USDT-SWAP__SOL-USDT-SWAP;144.11779216885353,50.79661271858247;37.456,103.58;xx;exitsignal
2024/02/26 00:05:28.865;INFO;session_signal;pairs2;-1;AAVE-USDT-SWAP__SNX-USDT-SWAP;0.9905894006934125,25.49069589599796;100.95,3.923;nn;entry
2024/02/26 00:25:10.753;INFO;session_signal;pairs2_edo;-1;XLM-USDT-SWAP__XRP-USDT-SWAP;9552.319153402266,2025.5604430763276;0.1164,0.5418;xx;exitsignal
2024/02/26 01:09:10.469;INFO;session_signal;pairs2_edo;-1;LTC-USDT-SWAP__XRP-USDT-SWAP;15.69350577831719,2039.4018133574427;70.33,0.5412;nn;entry
2024/02/26 01:27:10.700;INFO;session_signal;pairs1;1;BTC-USDT-SWAP__SOL-USDT-SWAP;0.10807603817394802,53.30941077220323;51545.5,104.5;nn;entry
2024/02/26 01:29:10.753;INFO;session_signal;pairs2_edo;-1;MANA-USDT-SWAP__ZIL-USDT-SWAP;2161.540634974859,44473.8712116233;0.5152,0.02504;nn;entry
2024/02/26 02:05:29.936;INFO;session_signal;basket1;-1;AVAX-USDT-SWAP__AXS-USDT-SWAP;39.08596443588667,196.34589947089947;37.364,8.064;xn;reshuffle signal
2024/02/26 04:05:29.777;INFO;session_signal;basket1;-1;SNX-USDT-SWAP__EOS-USDT-SWAP;453.0281354315689,1994.6250104980263;4.117,0.7938;xn;reshuffle signal
2024/02/26 05:25:10.813;INFO;session_signal;pairs2_edo;-1;AXS-USDT-SWAP__FLOKI-USDT-SWAP;137.03300807774235,30711515.33977637;8.336,3.643e-05;xx;exitsignal
2024/02/26 05:55:10.803;INFO;session_signal;pairs2_edo;-1;GALA-USDT-SWAP__QTUM-USDT-SWAP;33371.43581653692,328.9625666518902;0.03323,3.371;nn;entry
2024/02/26 05:57:10.815;INFO;session_signal;pairs1;-1;COMP-USDT-SWAP__UNI-USDT-SWAP;81.41394759202032,478.09748196537805;75.04,10.887;xx;exitsignal
2024/02/26 06:25:11.275;INFO;session_signal;pairs1;-1;GALA-USDT-SWAP__MANA-USDT-SWAP;164605.4209284816,10323.181644861272;0.03359,0.5356;nn;entry
2024/02/26 07:05:29.725;INFO;session_signal;basket1;-1;SAND-USDT-SWAP__XRP-USDT-SWAP;3070.2604873634536,2930.470726139799;0.5434,0.5403;xn;reshuffle signal
2024/02/26 07:07:11.462;INFO;session_signal;pairs2_edo;1;BTC-USDT-SWAP__SOL-USDT-SWAP;0.021525721920409396,10.802548749166135;51492.1,104.17;xx;exitsignal
2024/02/26 07:33:11.181;INFO;session_signal;pairs2_edo;-1;AXS-USDT-SWAP__NEO-USDT-SWAP;128.81300361128007,84.92414247445703;8.452,12.82;nn;entry
2024/02/26 08:05:30.582;INFO;session_signal;basket1;-1;SOL-USDT-SWAP__CRV-USDT-SWAP;14.121774289451777,2717.235856072307;103.56,0.5827;xn;reshuffle signal
2024/02/26 08:57:11.3;INFO;session_signal;pairs2;1;AAVE-USDT-SWAP__SNX-USDT-SWAP;0.9905894006934125,25.49069589599796;99.77,4.105;xx;exitsignal
2024/02/26 08:59:11.95;INFO;session_signal;pairs2;-1;MANA-USDT-SWAP__ZIL-USDT-SWAP;188.5014137606032,4027.3862263391056;0.5305,0.02483;nn;entry
2024/02/26 12:35:32.587;INFO;session_signal;basket1;1;YFI-USDT-SWAP__APE-USDT-SWAP;0.18402293506896017,808.6482805583929;8162.0,1.958;xn;reshuffle signal
2024/02/26 13:09:12.399;INFO;session_signal;pairs2;-1;EOS-USDT-SWAP__NEO-USDT-SWAP;126.08750472828142,7.790588968526021;0.7883,12.59;xx;exitsignal
2024/02/26 13:09:12.400;INFO;session_signal;pairs2_edo;1;DOT-USDT-SWAP__MATIC-USDT-SWAP;124.95136187868869,973.0002728898204;7.657,1.0133;xx;exitsignal
2024/02/26 13:29:12.96;INFO;session_signal;pairs1;1;1INCH-USDT-SWAP__ATOM-USDT-SWAP;10813.189123310258,478.48005777176917;0.4851,10.777;xx;exitsignal
2024/02/26 13:35:29.805;INFO;session_signal;pairs2;1;DOT-USDT-SWAP__MATIC-USDT-SWAP;13.539128080151638,105.42962572482868;7.702,1.02;xx;exitexpired
2024/02/26 13:35:32.836;INFO;session_signal;pairs2;1;ADA-USDT-SWAP__ATOM-USDT-SWAP;170.79419299743807,9.312721177127957;0.5855,10.738;nn;entry
2024/02/26 13:37:11.942;INFO;session_signal;pairs2;1;DOT-USDT-SWAP__NEAR-USDT-SWAP;12.981955082435414,25.31645569620253;7.703,3.95;nn;entry
2024/02/26 13:39:11.954;INFO;session_signal;pairs2_edo;-1;AVAX-USDT-SWAP__SOL-USDT-SWAP;29.852792300043653,10.86359529224802;37.122,102.01;nn;entry
2024/02/26 17:35:32.429;INFO;session_signal;basket1;-1;AXS-USDT-SWAP__YFI-USDT-SWAP;196.34589947089947,0.1902358925067083;8.603,8323.0;xn;reshuffle signal
2024/02/26 18:07:11.706;INFO;session_signal;pairs2_edo;1;GALA-USDT-SWAP__QTUM-USDT-SWAP;33371.43581653692,328.9625666518902;0.03294,3.422;xx;exitsignal
2024/02/26 18:35:32.580;INFO;session_signal;pairs1;-1;FET-USDT-SWAP__SUSHI-USDT-SWAP;4513.31305239677,3311.1199623639104;1.1296,1.5549;xx;exitsignal
2024/02/26 19:03:11.666;INFO;session_signal;pairs1;-1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;63180.57876701874,560413099.0973908;0.087,9.708e-06;xx;exitsignal
2024/02/26 19:29:11.629;INFO;session_signal;pairs2;-1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;1161.9800139437602,10342331.161443789;0.08776,9.778e-06;xx;exitsignal
2024/02/26 19:31:11.600;INFO;session_signal;pairs2;-1;BTC-USDT-SWAP__ETC-USDT-SWAP;0.001838962089796519,3.620564808110065;54378.5,27.62;nn;entry
2024/02/26 19:55:11.894;INFO;session_signal;pairs1;1;EOS-USDT-SWAP__SHIB-USDT-SWAP;6549.669123777863,528500920.8058893;0.8078,1.0011e-05;nn;entry
2024/02/26 20:59:11.851;INFO;session_signal;pairs2_edo;-1;ADA-USDT-SWAP__DOT-USDT-SWAP;1695.6026620050739,131.0085041837751;0.6212,8.04;nn;entry
2024/02/27 00:57:12.28;INFO;session_signal;pairs2_edo;-1;BCH-USDT-SWAP__ETC-USDT-SWAP;4.178743432432738,41.27989463617765;276.0,27.71;xx;exitsignal
2024/02/27 01:25:11.661;INFO;session_signal;pairs1;-1;QTUM-USDT-SWAP__THETA-USDT-SWAP;1508.0780463943531,3649.9554102171646;3.424,2.0282;xx;exitstoploss
2024/02/27 01:25:12.786;INFO;session_signal;pairs2_edo;1;1INCH-USDT-SWAP__THETA-USDT-SWAP;2161.1181959596697,522.2187298293236;0.4901,2.0282;nn;entry
2024/02/27 01:35:35.579;INFO;session_signal;basket1;-1;IOTA-USDT-SWAP__EGLD-USDT-SWAP;5793.389437736309,26.20111423685807;0.2839,60.43;xn;reshuffle signal
2024/02/27 02:25:12.82;INFO;session_signal;pairs1;-1;BTC-USDT-SWAP__SOL-USDT-SWAP;0.10807603817394802,53.30941077220323;56583.6,110.56;xx;exitsignal
2024/02/27 02:31:12.117;INFO;session_signal;pairs1;-1;BCH-USDT-SWAP__LTC-USDT-SWAP;19.187983939806458,72.51873284528948;290.0,74.52;xx;exitsignal
2024/02/27 02:53:11.949;INFO;session_signal;pairs2_edo;1;PEPE-USDT-SWAP__SHIB-USDT-SWAP;809829734.3952923,114400366.68819837;1.992e-06,1.0206e-05;xx;exitstoploss
2024/02/27 03:27:12.254;INFO;session_signal;pairs2_edo;1;EOS-USDT-SWAP__SHIB-USDT-SWAP;1229.0655989157965,97826496.65573269;0.8238,1.035e-05;nn;entry
2024/02/27 05:01:12.262;INFO;session_signal;pairs2_edo;1;AXS-USDT-SWAP__NEO-USDT-SWAP;128.81300361128007,84.92414247445703;8.575,13.402;xx;exitsignal
2024/02/27 05:09:12.164;INFO;session_signal;pairs2;1;GALA-USDT-SWAP__QTUM-USDT-SWAP;3556.1877667140825,30.712530712530715;0.03277,3.485;xx;exitsignal
2024/02/27 05:33:12.305;INFO;session_signal;pairs1;-1;ANT-USDT-SWAP__ETH-USDT-SWAP;621.437379157947,1.580716424062546;8.181,3216.25;nn;entry
2024/02/27 05:37:12.277;INFO;session_signal;pairs2;-1;NEO-USDT-SWAP__QTUM-USDT-SWAP;7.448789571694599,28.760425654299684;13.425,3.477;nn;entry
2024/02/27 06:25:12.297;INFO;session_signal;pairs2_edo;1;MANA-USDT-SWAP__ZIL-USDT-SWAP;2161.540634974859,44473.8712116233;0.5354,0.02695;xx;exitsignal
2024/02/27 06:27:12.590;INFO;session_signal;pairs1;-1;XLM-USDT-SWAP__XRP-USDT-SWAP;42394.69891409302,9177.997239204697;0.12,0.5543;nn;entry
2024/02/27 07:27:13.446;INFO;session_signal;pairs2_edo;-1;DOGE-USDT-SWAP__FLOKI-USDT-SWAP;11059.315148574296,23724224.9545895;0.09102,4.243e-05;nn;entry
2024/02/27 08:55:12.600;INFO;session_signal;pairs2_edo;1;QTUM-USDT-SWAP__ZIL-USDT-SWAP;288.51366964230584,37110.01685010526;3.442,0.02676;nn;entry
2024/02/27 09:05:33.986;INFO;session_signal;pairs2_edo;1;AVAX-USDT-SWAP__SOL-USDT-SWAP;29.852792300043653,10.86359529224802;39.202,111.23;xx;exitsignal
2024/02/27 10:09:12.795;INFO;session_signal;pairs2;-1;DOT-USDT-SWAP__NEAR-USDT-SWAP;12.981955082435414,25.31645569620253;8.112,3.976;xx;exitsignal
2024/02/27 10:25:12.702;INFO;session_signal;pairs2;-1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;1047.1204188481674,9575792.396820838;0.0955,1.0443e-05;nn;entry
2024/02/27 10:55:12.991;INFO;session_signal;pairs1;-1;DOGE-USDT-SWAP__LTC-USDT-SWAP;51846.87923654876,66.19409691401093;0.09615,75.31;nn;entry
2024/02/27 11:55:12.814;INFO;session_signal;pairs1;1;AAVE-USDT-SWAP__COMP-USDT-SWAP;51.27260207326662,64.21830402342842;104.47,83.41;nn;entry
2024/02/27 12:03:13.118;INFO;session_signal;pairs1;1;CRV-USDT-SWAP__ZRX-USDT-SWAP;8847.128357109308,13953.477750707765;0.5998,0.3803;nn;entry
2024/02/27 13:59:11.598;INFO;session_signal;pairs2_edo;-1;BTC-USDT-SWAP__SOL-USDT-SWAP;0.01801717946249168,9.330198999626568;57087.8,110.24;nn;entry
2024/02/27 15:05:11.645;INFO;session_signal;pairs1;1;XLM-USDT-SWAP__XRP-USDT-SWAP;42394.69891409302,9177.997239204697;0.1197,0.5654;xx;exitsignal
2024/02/27 15:25:11.487;INFO;session_signal;pairs2_edo;1;CELO-USDT-SWAP__ZRX-USDT-SWAP;1215.4045814400058,2989.4008231789917;0.9399,0.3745;xx;exitsignal
2024/02/27 15:57:11.541;INFO;session_signal;pairs2_edo;-1;MANA-USDT-SWAP__SAND-USDT-SWAP;1881.433133828568,1890.2035661138027;0.5388,0.5363;nn;entry
2024/02/27 16:25:11.500;INFO;session_signal;pairs2_edo;1;LTC-USDT-SWAP__XRP-USDT-SWAP;15.69350577831719,2039.4018133574427;73.58,0.5665;xx;exitsignal
2024/02/27 16:29:11.683;INFO;session_signal;pairs1;1;YFI-USDT-SWAP__ZRX-USDT-SWAP;0.6027320263058564,13366.525450817839;8365.0,0.3772;nn;entry
2024/02/27 17:25:11.171;INFO;session_signal;pairs2_edo;-1;GALA-USDT-SWAP__YFI-USDT-SWAP;28938.159127143186,0.1241782811245768;0.03602,8394.0;nn;entry
2024/02/27 18:01:11.195;INFO;session_signal;pairs2_edo;1;ADA-USDT-SWAP__DOT-USDT-SWAP;1695.6026620050739,131.0085041837751;0.6117,8.106;xx;exitsignal
2024/02/27 18:05:30.932;INFO;session_signal;pairs1;1;XLM-USDT-SWAP__XRP-USDT-SWAP;42608.31409345701,8911.639732092453;0.1202,0.5747;nn;entry
2024/02/27 18:23:10.939;INFO;session_signal;pairs1;-1;AXS-USDT-SWAP__FLOKI-USDT-SWAP;686.1970596454744,152952828.18085405;8.85,5.571e-05;xx;exitstoploss
2024/02/27 18:59:11.325;INFO;session_signal;pairs1;-1;FLOKI-USDT-SWAP__IOTA-USDT-SWAP;94019457.06325212,18462.360726846087;5.622e-05,0.2863;nn;entry
2024/02/27 19:35:30.929;INFO;session_signal;basket1;-1;XRP-USDT-SWAP__ETC-USDT-SWAP;2930.470726139799,56.72996536486325;0.5895,27.91;xn;reshuffle signal
2024/02/27 20:25:11.226;INFO;session_signal;pairs2_edo;-1;1INCH-USDT-SWAP__THETA-USDT-SWAP;2161.1181959596697,522.2187298293236;0.4868,1.9299;xx;exitsignal
2024/02/27 20:31:11.219;INFO;session_signal;pairs2_edo;-1;QTUM-USDT-SWAP__ZIL-USDT-SWAP;288.51366964230584,37110.01685010526;3.44,0.02617;xx;exitsignal
2024/02/27 21:05:30.327;INFO;session_signal;pairs2_edo;-1;DOT-USDT-SWAP__NEAR-USDT-SWAP;123.6953603134749,261.32378618723413;8.29,3.924;nn;entry
2024/02/27 21:05:31.284;INFO;session_signal;pairs2_edo;-1;1INCH-USDT-SWAP__SNX-USDT-SWAP;2100.8697746336957,262.5952719586957;0.4881,3.905;nn;entry
2024/02/27 21:31:11.402;INFO;session_signal;pairs2_edo;-1;AR-USDT-SWAP__GRT-USDT-SWAP;58.063384421645324,3709.892410410434;17.935,0.2807;nn;entry
2024/02/27 21:31:12.191;INFO;session_signal;pairs2_edo;1;DOGE-USDT-SWAP__FLOKI-USDT-SWAP;11059.315148574296,23724224.9545895;0.09722,5.207e-05;xx;exitsignal
2024/02/27 23:29:11.466;INFO;session_signal;pairs1;1;AXS-USDT-SWAP__GMT-USDT-SWAP;559.8590086708176,17059.638235522663;8.922,0.2928;nn;entry
2024/02/27 23:55:11.838;INFO;session_signal;pairs2_edo;-1;COMP-USDT-SWAP__THETA-USDT-SWAP;11.945533441104857,541.3010739474657;84.18,1.8577;nn;entry
2024/02/28 00:25:11.487;INFO;session_signal;pairs2;1;DOGE-USDT-SWAP__SHIB-USDT-SWAP;1047.1204188481674,9575792.396820838;0.09716,1.1134e-05;xx;exitsignal
2024/02/28 00:39:11.770;INFO;session_signal;pairs2;-1;AR-USDT-SWAP__GRT-USDT-SWAP;5.067139599695972,362.1876131836291;19.735,0.2761;nn;entry
2024/02/28 05:33:11.532;INFO;session_signal;pairs2_edo;1;AR-USDT-SWAP__GRT-USDT-SWAP;58.063384421645324,3709.892410410434;25.674,0.285;xx;exitstoploss
2024/02/28 05:35:32.591;INFO;session_signal;basket1;1;SUSHI-USDT-SWAP__MANA-USDT-SWAP;1151.0965709438992,2747.4116490253914;1.5113,0.5763;xn;reshuffle signal
2024/02/28 06:25:11.971;INFO;session_signal;pairs2_edo;-1;EOS-USDT-SWAP__SHIB-USDT-SWAP;1229.0655989157965,97826496.65573269;0.8279,1.0735e-05;xx;exitsignal
2024/02/28 07:05:27.207;INFO;session_signal;pairs1;-1;FTM-USDT-SWAP__MASK-USDT-SWAP;12455.673107701776,1084.1348764744328;0.4503,4.399;xx;exitexpired
2024/02/28 08:09:12.328;INFO;session_signal;pairs2_edo;-1;CRV-USDT-SWAP__SUSHI-USDT-SWAP;1507.8677232849786,601.1308005387546;0.6082,1.5256;nn;entry
2024/02/28 09:25:12.181;INFO;session_signal;pairs2_edo;1;GALA-USDT-SWAP__YFI-USDT-SWAP;28938.159127143186,0.1241782811245768;0.03772,8551.0;xx;exitsignal
2024/02/28 09:25:12.915;INFO;session_signal;pairs1;1;APE-USDT-SWAP__APT-USDT-SWAP;2881.7260118213244,536.1726382945913;1.942,10.3126;xx;exitsignal
2024/02/28 09:55:12.387;INFO;session_signal;pairs1;-1;APT-USDT-SWAP__NEO-USDT-SWAP;431.9244941922864,341.21748808921444;10.7289,13.581;nn;entry
2024/02/28 10:25:12.362;INFO;session_signal;pairs2_edo;-1;ATOM-USDT-SWAP__EGLD-USDT-SWAP;77.97027521769688,15.043918581403304;11.704,60.66;nn;entry
2024/02/28 14:25:11.257;INFO;session_signal;pairs1;1;AVAX-USDT-SWAP__ETC-USDT-SWAP;116.22691678834026,160.0829902100811;39.433,28.63;nn;entry
2024/02/28 14:37:29.371;INFO;session_signal;basket1;1;AVAX-USDT-SWAP__APT-USDT-SWAP;40.23309786383425,135.28138528138527;39.354,11.704;nn;entry
2024/02/28 15:29:10.335;INFO;session_signal;pairs2;1;CELO-USDT-SWAP__ZRX-USDT-SWAP;113.61054305839582,278.47396268448904;0.9929,0.3896;xx;exitsignal
2024/02/28 16:37:28.986;INFO;session_signal;basket1;1;MATIC-USDT-SWAP__FTM-USDT-SWAP;1501.2167757024115,3228.6568787384444;1.0547,0.4904;nn;entry
2024/02/28 17:03:09.636;INFO;session_signal;pairs1;-1;AXS-USDT-SWAP__GMT-USDT-SWAP;559.8590086708176,17059.638235522663;9.313,0.2963;xx;exitsignal
2024/02/28 17:07:29.582;INFO;session_signal;basket1;1;XLM-USDT-SWAP__DOGE-USDT-SWAP;12707.33012306046,13413.532135999096;0.1246,0.11804;nn;entry
2024/02/28 17:33:10.432;INFO;session_signal;pairs2_edo;1;ALGO-USDT-SWAP__XTZ-USDT-SWAP;4332.743346836022,758.5124104148206;0.2015,1.151;nn;entry
2024/02/28 17:35:09.979;INFO;session_signal;pairs1;1;ANT-USDT-SWAP__ETH-USDT-SWAP;621.437379157947,1.580716424062546;8.407,3329.73;xx;exitsignal
2024/02/28 17:55:09.654;INFO;session_signal;pairs1;-1;YFI-USDT-SWAP__ZRX-USDT-SWAP;0.6027320263058564,13366.525450817839;8294.0,0.3522;xx;exitsignal
2024/02/28 18:25:09.906;INFO;session_signal;pairs2;1;ALGO-USDT-SWAP__XTZ-USDT-SWAP;494.0711462450593,88.05917576611483;0.2024,1.1356;nn;entry
2024/02/28 18:25:09.907;INFO;session_signal;pairs2;1;1INCH-USDT-SWAP__MASK-USDT-SWAP;200.40080160320642,22.512381809995496;0.4726,4.426;xx;exitsignal
2024/02/28 18:37:28.519;INFO;session_signal;pairs2;1;FIL-USDT-SWAP__MASK-USDT-SWAP;13.487995683841381,22.163120567375888;7.414,4.512;nn;entry
2024/02/28 23:37:30.558;INFO;session_signal;pairs2;1;AR-USDT-SWAP__GRT-USDT-SWAP;5.067139599695972,362.1876131836291;29.154,0.2892;xx;exitstoploss
2024/02/29 00:07:30.247;INFO;session_signal;basket1;1;APE-USDT-SWAP__SOL-USDT-SWAP;808.6482805583929,13.277428371767995;1.848,119.25;xn;reshuffle signal
2024/02/29 00:37:30.322;INFO;session_signal;basket1;-1;ETC-USDT-SWAP__ZRX-USDT-SWAP;56.72996536486325,4288.551823763091;31.37,0.3692;xn;reshuffle signal
2024/02/29 00:59:10.126;INFO;session_signal;pairs2_edo;1;MANA-USDT-SWAP__SAND-USDT-SWAP;1881.433133828568,1890.2035661138027;0.568,0.5568;xx;exitsignal
2024/02/29 01:29:10.160;INFO;session_signal;pairs2;-1;1INCH-USDT-SWAP__THETA-USDT-SWAP;194.1370607649,53.13778627982359;0.5151,1.8819;nn;entry
