ts;free;total;asset
2025-03-06T14:06:19.089581+00:00;11351.745671252611;11351.745671252611;206.13979000000145
2025-03-06T14:16:16.165560+00:00;11341.679311892663;11341.679311892663;106.54494999999929
2025-03-06T14:26:17.317112+00:00;11336.859551892663;11336.859551892663;101.90291999999934
2025-03-06T14:36:16.262704+00:00;11330.775411892662;11330.775411892662;95.57171000000048
2025-03-06T14:55:29.786892+00:00;11342.285061892664;11342.285061892664;106.14088999999953
2025-03-06T15:05:23.250702+00:00;11316.481234892664;11316.481234892664;-28.325539999999855
2025-03-06T15:15:27.315008+00:00;11305.122644892665;11305.122644892665;-42.13574999999985
2025-03-06T15:25:27.489108+00:00;11300.387144892664;11300.387144892664;-44.695290000000256
2025-03-06T15:35:26.109895+00:00;11284.927654892665;11284.927654892665;-59.59549999999973
2025-03-06T15:45:27.962761+00:00;11326.407194892665;11326.407194892665;-17.719190000000914
2025-03-06T15:55:26.713577+00:00;11329.252274892666;11329.252274892666;-15.453970000000876
2025-03-06T16:05:25.345632+00:00;11315.879841840406;11315.879841840406;-25.20229000000013
2025-03-06T16:15:29.150110+00:00;11322.559351840406;11322.559351840406;-16.792110000000246
2025-03-06T16:25:30.684709+00:00;11319.834561840406;11319.834561840406;-21.89709000000076
2025-03-06T16:35:22.690951+00:00;11357.924813440512;11357.943591640511;31.640540000000314
2025-03-06T16:45:28.540924+00:00;11375.583167020577;11375.618413840577;-16.883349999999936
2025-03-06T16:55:25.808497+00:00;11367.858581340577;11367.858581340577;-84.49057000000084
2025-03-06T17:05:25.307051+00:00;11373.462431340578;11373.462431340578;-81.12242999999849
2025-03-06T17:15:24.172234+00:00;11363.175361340578;11363.175361340578;-90.79565000000002
2025-03-06T17:25:25.708425+00:00;11353.749551340577;11353.749551340577;-100.09129000000071
2025-03-06T17:35:28.102058+00:00;11352.047571340578;11352.047571340578;-102.0386199999989
2025-03-06T17:45:28.518510+00:00;11317.553501340577;11317.553501340577;-136.42001000000343
2025-03-06T17:55:27.932089+00:00;11327.171291340577;11327.171291340577;-125.70958000000012
2025-03-06T18:05:26.660060+00:00;11312.919331340578;11312.919331340578;-142.0749200000004
2025-03-06T18:15:30.090804+00:00;11328.224811340579;11328.224811340579;-125.42166000000098
2025-03-06T18:25:31.937491+00:00;11338.158441340578;11338.158441340578;-114.83519999999895
2025-03-06T18:35:31.969954+00:00;11368.113261340579;11368.113261340579;-86.15656999999902
2025-03-06T18:45:29.505795+00:00;11348.451451340577;11348.451451340577;-103.53296999999925
2025-03-06T18:55:27.848253+00:00;11368.469151340578;11368.469151340578;-86.1900800000002
2025-03-06T19:05:24.659495+00:00;11363.98023814057;11363.98994734057;76.47394999999955
2025-03-06T19:15:31.181180+00:00;11387.043970880562;11387.043970880562;76.38603000000016
2025-03-06T19:25:28.138831+00:00;11374.169810880563;11374.169810880563;63.078379999999186
2025-03-06T19:35:25.117638+00:00;11377.847480880562;11377.847480880562;67.05722999999861
2025-03-06T19:45:22.532098+00:00;11375.653700880563;11375.653700880563;64.7446200000002
2025-03-06T19:55:29.558217+00:00;11384.227940880563;11384.227940880563;73.60402999999917
2025-03-06T20:05:27.714216+00:00;11370.047142230784;11370.047142230784;58.727139999998364
2025-03-06T20:15:27.946110+00:00;11366.948102230783;11366.948102230783;56.57353000000032
2025-03-06T20:25:25.855204+00:00;11363.149672230784;11363.149672230784;51.175000000001155
2025-03-06T20:35:26.553365+00:00;11350.072412230784;11350.072412230784;39.40988999999921
2025-03-06T20:45:32.282276+00:00;11347.339542230782;11347.339542230782;36.58196999999983
2025-03-06T20:55:28.315975+00:00;11346.392812230784;11346.392812230784;36.13265000000027
2025-03-06T21:05:25.296797+00:00;11369.128572230784;11369.128572230784;57.80282999999899
2025-03-06T21:15:29.418657+00:00;11358.101882230783;11358.101882230783;46.857250000000874
2025-03-06T21:25:26.047315+00:00;11361.580242230784;11361.580242230784;50.76204999999906
2025-03-06T21:35:25.014363+00:00;11335.250682230784;11335.250682230784;24.83979999999926
2025-03-06T21:45:29.717931+00:00;11330.848592230783;11330.848592230783;20.16694000000081
2025-03-06T21:55:26.760721+00:00;11330.990152230783;11330.990152230783;20.182189999998453
2025-03-06T22:05:27.188380+00:00;11325.513402230785;11325.513402230785;15.173039999999173
2025-03-06T22:15:28.658739+00:00;11352.360912230784;11352.360912230784;41.542660000000204
2025-03-06T22:25:26.995126+00:00;11356.153342230784;11356.153342230784;43.76093999999991
2025-03-06T22:35:25.683818+00:00;11386.087352230783;11386.087352230783;74.69740999999894
2025-03-06T22:45:26.233071+00:00;11387.358482230784;11387.358482230784;77.72984999999939
2025-03-06T22:55:33.945257+00:00;11421.24871475078;11421.26793715078;178.43050000000102
2025-03-06T23:05:33.523484+00:00;11437.867469590796;11437.867469590796;135.58311999999998
2025-03-06T23:15:33.510886+00:00;11416.983519590794;11416.983519590794;113.71203999999939
2025-03-06T23:25:34.158313+00:00;11430.346319590795;11430.346319590795;127.08155999999903
2025-03-06T23:35:26.721222+00:00;11390.358389590794;11390.358389590794;86.44284000000025
2025-03-06T23:45:30.202243+00:00;11395.232769590797;11395.232769590797;91.90260000000117
2025-03-06T23:55:29.427976+00:00;11386.778629590795;11386.778629590795;83.77927999999959
2025-03-07T00:05:28.465727+00:00;11369.41388752409;11369.41388752409;68.97867999999944
2025-03-07T00:15:38.039157+00:00;11377.88094752409;11377.88094752409;69.56850999999892
2025-03-07T00:25:33.462808+00:00;11346.10079852409;11346.12917752409;97.09205000000016
2025-03-07T00:35:28.074430+00:00;11285.068916524091;11285.068916524091;-48.207469999998935
2025-03-07T00:45:27.871294+00:00;11213.033466524092;11213.033466524092;-117.96518000000097
2025-03-07T00:55:33.777534+00:00;11217.83714652409;11217.83714652409;-117.24922000000079
2025-03-07T01:05:30.233268+00:00;11368.774959804065;11368.774959804065;239.0214500000006
2025-03-07T01:15:33.486590+00:00;11341.021709804065;11341.021709804065;212.28415000000078
2025-03-07T01:25:30.294274+00:00;11392.910019804065;11392.910019804065;264.43448
2025-03-07T01:35:30.543707+00:00;11381.115499804066;11381.115499804066;251.3834300000001
2025-03-07T01:45:37.485956+00:00;11360.006269804064;11360.006269804064;230.43958
2025-03-07T01:55:37.045893+00:00;11363.626259804065;11363.626259804065;234.59316000000092
2025-03-07T02:05:30.864151+00:00;11389.826856984064;11389.826856984064;256.01318000000066
2025-03-07T02:15:33.993821+00:00;11354.424345784064;11354.424345784064;214.6951699999999
2025-03-07T02:25:31.037838+00:00;11366.078835784065;11366.078835784065;225.61838000000085
2025-03-07T02:35:33.597400+00:00;11384.181365784065;11384.181365784065;243.93688000000003
2025-03-07T02:45:32.554720+00:00;11410.586545784063;11410.586545784063;269.95883
2025-03-07T02:55:32.149439+00:00;11391.501815784064;11391.501815784064;250.86333999999923
2025-03-07T03:05:33.839943+00:00;11356.349375784064;11356.349375784064;215.47529000000134
2025-03-07T03:15:27.614989+00:00;11339.289945784065;11339.289945784065;198.33764999999985
2025-03-07T03:25:32.311406+00:00;11356.741975784065;11356.741975784065;215.98392000000206
2025-03-07T03:35:33.197432+00:00;11392.630245784065;11392.630245784065;252.05466000000013
2025-03-07T03:45:28.919331+00:00;11404.603715784064;11404.603715784064;264.7397599999986
2025-03-07T03:55:31.925578+00:00;11440.874365784064;11440.874365784064;300.3892199999997
2025-03-07T04:05:34.714545+00:00;11448.310686474813;11448.310686474813;308.8102699999986
2025-03-07T04:15:33.236862+00:00;11429.494606474815;11429.494606474815;289.27324000000004
2025-03-07T04:25:37.304043+00:00;11427.56780759483;11427.56780759483;198.93338000000037
2025-03-07T04:35:28.847115+00:00;11413.935417594832;11413.935417594832;185.2095399999995
2025-03-07T04:45:32.509287+00:00;11404.501367594832;11404.501367594832;176.18021000000044
2025-03-07T04:55:31.831656+00:00;11389.522497594831;11389.522497594831;162.6493499999987
2025-03-07T05:05:31.415748+00:00;11366.330442194832;11366.340502394833;162.3884500000005
2025-03-07T05:15:31.124851+00:00;11377.925581594833;11377.925581594833;114.56283000000064
2025-03-07T05:25:34.826788+00:00;11392.036501594832;11392.036501594832;127.9394900000006
2025-03-07T05:35:35.745651+00:00;11396.183171594832;11396.183171594832;133.5869500000003
2025-03-07T05:45:31.787127+00:00;11399.928691594832;11399.928691594832;136.52234999999888
2025-03-07T05:55:33.021484+00:00;11378.465111594833;11378.465111594833;116.94986000000031
2025-03-07T06:05:30.110845+00:00;11411.021201594833;11411.021201594833;148.29670000000007
2025-03-07T06:15:34.971648+00:00;11408.579711594832;11408.579711594832;145.64589000000035
2025-03-07T06:25:35.796060+00:00;11399.750201594832;11399.750201594832;135.9056500000009
2025-03-07T06:35:35.115952+00:00;11430.024111594832;11430.024111594832;167.06710000000004
2025-03-07T06:45:31.305671+00:00;11428.154551594833;11428.154551594833;165.6236000000008
2025-03-07T06:55:30.494446+00:00;11398.997031594832;11398.997031594832;136.4614499999996
2025-03-07T07:05:28.119895+00:00;11380.810861594833;11380.810861594833;118.07527999999876
2025-03-07T07:15:30.873288+00:00;11381.406361594833;11381.406361594833;118.53058000000107
2025-03-07T07:25:28.867606+00:00;11348.595311594832;11348.595311594832;85.76157000000059
2025-03-07T07:35:28.393456+00:00;11346.558081594832;11346.558081594832;82.84733999999908
2025-03-07T07:45:31.636024+00:00;11378.685422854833;11378.685422854833;91.43391000000184
2025-03-07T07:55:28.527939+00:00;11399.861882854833;11399.861882854833;114.25474
2025-03-07T08:05:37.399487+00:00;11379.817903334522;11379.817903334522;95.74246999999872
2025-03-07T08:15:29.308550+00:00;11426.536863334522;11426.536863334522;142.24994999999905
2025-03-07T08:25:30.931700+00:00;11414.106973334523;11414.106973334523;129.1006899999999
2025-03-07T08:35:33.789752+00:00;11400.809843334522;11400.809843334522;116.23714000000021
2025-03-07T08:45:30.397855+00:00;11402.943443334523;11402.943443334523;118.49146000000022
2025-03-07T08:55:29.078990+00:00;11404.658143334524;11404.658143334524;120.38120000000032
2025-03-07T09:05:29.533545+00:00;11377.720153334523;11377.720153334523;93.29266000000095
2025-03-07T09:15:28.703069+00:00;11373.430553334521;11373.430553334521;88.5299900000003
2025-03-07T09:25:30.721630+00:00;11415.525353334522;11415.525353334522;132.01700999999855
2025-03-07T09:35:29.627169+00:00;11384.173573334523;11384.173573334523;97.80846000000106
2025-03-07T09:45:36.833753+00:00;11393.930393334524;11393.930393334524;108.80662999999797
2025-03-07T09:55:35.460097+00:00;11394.828323334523;11394.828323334523;110.05171000000007
2025-03-07T10:05:34.898813+00:00;11371.592943334523;11371.592943334523;90.04718000000042
2025-03-07T10:15:30.366751+00:00;11364.968383334523;11364.968383334523;80.56790999999878
2025-03-07T10:25:31.184419+00:00;11376.994093334522;11376.994093334522;92.57230000000008
2025-03-07T10:35:31.030922+00:00;11383.349663334522;11383.349663334522;99.06596000000172
2025-03-07T10:45:33.047343+00:00;11394.401483334523;11394.401483334523;113.76936999999938
2025-03-07T10:55:30.936163+00:00;11391.274863334522;11391.274863334522;106.48708000000032
2025-03-07T11:05:29.633594+00:00;11408.478393334522;11408.478393334522;124.58082000000064
2025-03-07T11:15:34.891823+00:00;11393.499213334522;11393.499213334522;109.09733999999804
2025-03-07T11:25:28.557187+00:00;11408.162258414524;11408.190489434524;37.350420000001975
2025-03-07T11:35:35.306701+00:00;11409.70666701452;11409.70666701452;146.6813700000006
2025-03-07T11:45:36.706936+00:00;11388.88370701452;11388.88370701452;127.03069000000005
2025-03-07T11:55:33.159472+00:00;11413.63502701452;11413.63502701452;150.38241999999963
2025-03-07T12:05:29.243244+00:00;11411.616567251083;11411.616567251083;149.5023700000002
2025-03-07T12:15:28.788510+00:00;11414.932037251083;11414.932037251083;152.1311999999996
2025-03-07T12:25:30.715751+00:00;11400.316557251082;11400.316557251082;137.52553000000023
2025-03-07T12:35:36.783427+00:00;11377.691877251082;11377.691877251082;114.9057100000001
2025-03-07T12:45:28.855292+00:00;11375.91735725108;11375.91735725108;109.38359000000044
2025-03-07T12:55:36.289515+00:00;11388.057617251083;11388.057617251083;125.01356999999979
2025-03-07T13:05:33.128427+00:00;11381.942747251083;11381.942747251083;119.15864000000064
2025-03-07T13:15:33.121646+00:00;11388.763237251082;11388.763237251082;126.23883999999757
2025-03-07T13:25:32.588456+00:00;11377.076057251083;11377.076057251083;113.50630000000005
2025-03-07T13:35:37.779169+00:00;11440.293427251081;11440.293427251081;176.0099000000002
2025-03-07T13:45:34.320524+00:00;11466.482787251081;11466.482787251081;203.81483
2025-03-07T13:55:32.834042+00:00;11464.311967251084;11464.311967251084;201.88044999999786
2025-03-07T14:05:31.061561+00:00;11456.054577251081;11456.054577251081;193.92352999999952
2025-03-07T14:15:30.105032+00:00;11467.642127251082;11467.642127251082;204.3305100000024
2025-03-07T14:25:31.284399+00:00;11422.342637251082;11422.342637251082;160.0066100000004
2025-03-07T14:35:30.912861+00:00;11445.011417251082;11445.011417251082;185.35567000000088
2025-03-07T14:45:34.429701+00:00;11491.351357251082;11491.351357251082;228.62893000000008
2025-03-07T14:55:36.439744+00:00;11532.042857251083;11532.042857251083;270.0481700000001
2025-03-07T15:05:35.218761+00:00;11554.599907251082;11554.599907251082;292.0222499999983
2025-03-07T15:15:36.760865+00:00;11540.234067251082;11540.234067251082;277.70142999999996
2025-03-07T15:25:32.131961+00:00;11530.831377251083;11530.831377251083;268.1589100000004
2025-03-07T15:35:30.743350+00:00;11527.491387251082;11527.491387251082;265.59340000000077
2025-03-07T15:45:33.121206+00:00;11514.346407251081;11514.346407251081;251.77533000000017
2025-03-07T15:55:32.862110+00:00;11551.768407251082;11551.768407251082;288.4336500000017
2025-03-07T16:05:30.534781+00:00;11546.637071199204;11546.637071199204;285.1415700000014
2025-03-07T16:15:38.400268+00:00;11518.593161199204;11518.593161199204;256.8243800000006
2025-03-07T16:25:39.598742+00:00;11491.787061199204;11491.787061199204;231.62341000000055
2025-03-07T16:35:30.300342+00:00;11505.205291199203;11505.205291199203;244.3042000000006
2025-03-07T16:45:37.572464+00:00;11500.560391199204;11500.560391199204;239.3602799999995
2025-03-07T16:55:35.738930+00:00;11484.782142319204;11484.783481199203;223.5695999999978
2025-03-07T17:05:33.332834+00:00;11492.252697239232;11492.252697239232;-4.7355700000001
2025-03-07T17:15:37.197776+00:00;11484.843354499242;11484.843354499242;-49.02661999999933
2025-03-07T17:25:38.395190+00:00;11491.951184499243;11491.951184499243;-40.8621099999983
2025-03-07T17:35:35.560321+00:00;11486.938694499242;11486.938694499242;-46.615500000001575
2025-03-07T17:45:37.581464+00:00;11519.380834499243;11519.380834499243;-14.188959999999415
2025-03-07T17:55:33.898620+00:00;11506.348524499243;11506.348524499243;-25.35154000000081
2025-03-07T18:05:33.230329+00:00;11487.372744499242;11487.372744499242;-44.98541000000021
2025-03-07T18:15:42.098334+00:00;11478.99215009923;11478.99215009923;-27.725609999997268
2025-03-07T18:25:35.352910+00:00;11484.19539009923;11484.19539009923;-21.69531999999824
2025-03-07T18:35:32.383882+00:00;11486.665600099232;11486.665600099232;-20.058929999997247
2025-03-07T18:45:34.421652+00:00;11530.43206009923;11530.43206009923;23.679760000000606
2025-03-07T18:55:31.791740+00:00;11568.70868844523;11568.73722396723;-6.229839999997642
2025-03-07T19:05:37.966610+00:00;11563.10516994522;11563.12137724522;-83.81034999999909
2025-03-07T19:15:32.544064+00:00;11518.719883342923;11518.719883342923;-187.83569
2025-03-07T19:25:32.526841+00:00;11526.544963342923;11526.544963342923;-182.94005000000038
2025-03-07T19:35:37.558276+00:00;11539.972503342924;11539.972503342924;-166.7300199999992
2025-03-07T19:45:34.931641+00:00;11542.226413342923;11542.226413342923;-161.67505000000068
2025-03-07T19:55:40.263159+00:00;11529.966073342925;11529.966073342925;-178.27870999999973
2025-03-07T20:05:35.955425+00:00;11515.296940450811;11515.296940450811;-191.8659399999997
2025-03-07T20:15:32.815323+00:00;11522.754250450811;11522.754250450811;-182.33210999999912
2025-03-07T20:25:32.980736+00:00;11514.39877045081;11514.39877045081;-192.3556600000004
2025-03-07T20:35:38.103735+00:00;11503.858360450811;11503.858360450811;-203.20882999999944
2025-03-07T20:45:38.500079+00:00;11507.717580450812;11507.717580450812;-199.91939000000127
2025-03-07T20:55:36.322071+00:00;11504.885720450811;11504.885720450811;-201.94209999999987
2025-03-07T21:05:38.091019+00:00;11486.95947045081;11486.95947045081;-219.37141000000068
2025-03-07T21:15:49.231100+00:00;11457.732280450811;11457.732280450811;-247.540470000001
2025-03-07T21:25:35.977645+00:00;11456.341760450812;11456.341760450812;-250.99509999999944
2025-03-07T21:35:31.702986+00:00;11458.015880450812;11458.015880450812;-249.6836399999997
2025-03-07T21:45:35.413308+00:00;11457.73072045081;11457.73072045081;-249.0741100000002
2025-03-07T21:55:41.127301+00:00;11460.069320450812;11460.069320450812;-246.93944999999903
2025-03-07T22:05:38.103487+00:00;11461.554700450812;11461.554700450812;-244.96538999999882
2025-03-07T22:15:39.648632+00:00;11444.754830450811;11444.754830450811;-262.2529000000009
2025-03-07T22:25:41.683791+00:00;11448.324720450812;11448.324720450812;-258.80747
2025-03-07T22:35:38.898974+00:00;11470.022900450811;11470.022900450811;-236.71666000000155
2025-03-07T22:45:34.812536+00:00;11473.010350450812;11473.010350450812;-233.74960000000044
2025-03-07T22:55:32.256631+00:00;11448.833240450811;11448.833240450811;-258.15418999999963
2025-03-07T23:05:37.135402+00:00;11444.350730450811;11444.350730450811;-262.3166200000003
2025-03-07T23:15:38.081568+00:00;11441.217320450813;11441.217320450813;-265.84014000000036
2025-03-07T23:25:38.418426+00:00;11419.298640450812;11419.298640450812;-286.9942300000003
2025-03-07T23:35:34.393939+00:00;11448.312610450812;11448.312610450812;-257.78947999999957
2025-03-07T23:45:36.232730+00:00;11454.187990450811;11454.187990450811;-252.88355999999945
2025-03-07T23:55:41.430671+00:00;11472.848810450812;11472.848810450812;-233.8814800000005
2025-03-08T00:05:38.522406+00:00;11462.427823393711;11462.427823393711;-243.60573999999926
2025-03-08T00:15:44.683317+00:00;11489.52046819371;11489.54873059371;-350.9302199999982
2025-03-08T00:25:32.720640+00:00;11465.209855147696;11465.209855147696;-209.67631999999864
2025-03-08T00:35:39.907498+00:00;11458.621045147695;11458.621045147695;-217.28612000000072
2025-03-08T00:45:32.238576+00:00;11459.795595147694;11459.795595147694;-216.04501999999923
2025-03-08T00:55:33.157631+00:00;11432.644235147694;11432.644235147694;-243.00385999999853
2025-03-08T01:05:41.414115+00:00;11419.001265147695;11419.001265147695;-257.1432299999994
2025-03-08T01:15:33.047052+00:00;11429.314875147695;11429.314875147695;-247.31572999999995
2025-03-08T01:25:39.714139+00:00;11445.733725147695;11445.733725147695;-229.5848699999996
2025-03-08T01:35:41.726148+00:00;11458.634785147695;11458.634785147695;-215.47626999999937
2025-03-08T01:45:37.214319+00:00;11446.627625147694;11446.627625147694;-228.66784000000084
2025-03-08T01:55:35.754150+00:00;11477.962285147694;11477.962285147694;-195.66473
2025-03-08T02:05:33.490201+00:00;11463.526405147695;11463.526405147695;-211.09879000000058
2025-03-08T02:15:38.186012+00:00;11458.457775147694;11458.457775147694;-216.36738999999972
2025-03-08T02:25:37.610321+00:00;11467.178205147695;11467.178205147695;-208.4150200000003
2025-03-08T02:35:38.299078+00:00;11485.977685147695;11485.977685147695;-189.31091999999956
2025-03-08T02:45:39.416687+00:00;11470.909615147693;11470.909615147693;-204.41343999999998
2025-03-08T02:55:37.750091+00:00;11496.039165147695;11496.039165147695;-179.25854000000075
2025-03-08T03:05:35.547579+00:00;11446.359225147695;11446.359225147695;-228.89033999999913
2025-03-08T03:15:41.522309+00:00;11456.103725147696;11456.103725147696;-219.55597000000003
2025-03-08T03:25:34.625603+00:00;11450.615595147696;11450.615595147696;-224.3543999999993
2025-03-08T03:35:34.190103+00:00;11446.075375147695;11446.075375147695;-229.21479000000036
2025-03-08T03:45:38.587867+00:00;11460.543355147694;11460.543355147694;-214.96469000000127
2025-03-08T03:55:36.681879+00:00;11474.392435147694;11474.392435147694;-200.90569999999957
2025-03-08T04:05:34.362882+00:00;11468.883485532802;11468.883485532802;-206.41182000000046
2025-03-08T04:15:37.678175+00:00;11487.947545532801;11487.947545532801;-186.66038000000069
2025-03-08T04:25:39.118321+00:00;11487.701015532803;11487.701015532803;-187.03344999999916
2025-03-08T04:35:39.181264+00:00;11485.408755532802;11485.408755532802;-189.3669099999993
2025-03-08T04:45:37.200912+00:00;11472.687335532803;11472.687335532803;-202.09290999999922
2025-03-08T04:55:35.540742+00:00;11476.790415532801;11476.790415532801;-198.50874000000113
2025-03-08T05:05:34.024415+00:00;11455.652805532804;11455.652805532804;-219.64901999999955
2025-03-08T05:15:38.511002+00:00;11443.378685532802;11443.378685532802;-232.49072999999893
2025-03-08T05:25:40.380067+00:00;11435.43074217283;11435.43074217283;-289.0302499999993
2025-03-08T05:35:39.643800+00:00;11458.23920217283;11458.23920217283;-267.2846000000002
2025-03-08T05:45:41.937468+00:00;11443.91663217283;11443.91663217283;-281.40827000000087
2025-03-08T05:55:32.991365+00:00;11412.508752172831;11412.508752172831;-312.42831999999913
2025-03-08T06:05:40.963703+00:00;11452.71737217283;11452.71737217283;-272.2302900000011
2025-03-08T06:15:37.598022+00:00;11451.408752172829;11451.408752172829;-273.53739000000047
2025-03-08T06:25:34.279677+00:00;11449.02979217283;11449.02979217283;-275.9385100000003
2025-03-08T06:35:41.976864+00:00;11447.302462172831;11447.302462172831;-277.64660000000026
2025-03-08T06:45:42.192900+00:00;11455.59589217283;11455.59589217283;-269.3712100000014
2025-03-08T06:55:32.866387+00:00;11474.48263217283;11474.48263217283;-252.17487000000008
2025-03-08T07:05:32.672636+00:00;11464.20264217283;11464.20264217283;-261.18795999999935
2025-03-08T07:15:40.162621+00:00;11461.74577217283;11461.74577217283;-263.25895000000037
2025-03-08T07:25:40.220432+00:00;11481.95244217283;11481.95244217283;-242.9131200000005
2025-03-08T07:35:37.535871+00:00;11488.483052172829;11488.483052172829;-237.51539000000014
2025-03-08T07:45:42.124089+00:00;11486.37440217283;11486.37440217283;-237.9053300000004
2025-03-08T07:55:37.735153+00:00;11486.82297017283;11486.82546217283;-239.03921000000005
2025-03-08T08:05:33.577372+00:00;11525.07181624481;11525.07181624481;-185.4963199999992
2025-03-08T08:15:39.172781+00:00;11498.965426244811;11498.965426244811;-212.44870000000094
2025-03-08T08:25:37.453712+00:00;11496.28273624481;11496.28273624481;-214.26035999999803
2025-03-08T08:35:33.359413+00:00;11533.790506244812;11533.790506244812;-176.45422999999923
2025-03-08T08:45:41.949280+00:00;11537.23025624481;11537.23025624481;-172.84903999999932
2025-03-08T08:55:38.045860+00:00;11531.27078624481;11531.27078624481;-179.25593999999984
2025-03-08T09:05:36.382134+00:00;11569.50146624481;11569.50146624481;-140.7185399999994
2025-03-08T09:15:39.683518+00:00;11599.765696244809;11599.765696244809;-110.80159999999921
2025-03-08T09:25:36.819777+00:00;11595.53103624481;11595.53103624481;-114.82348999999887
2025-03-08T09:35:33.407039+00:00;11572.36226624481;11572.36226624481;-137.7288100000004
2025-03-08T09:45:36.457717+00:00;11606.79766624481;11606.79766624481;-103.21975999999944
2025-03-08T09:55:32.634672+00:00;11578.52034984481;11578.52110624481;-132.02539000000047
2025-03-08T10:05:38.900176+00:00;11593.724446626811;11593.724446626811;-121.06235000000021
2025-03-08T10:15:42.283281+00:00;11576.288156626812;11576.288156626812;-138.24906999999996
2025-03-08T10:25:39.477510+00:00;11609.848416626812;11609.848416626812;-105.75478999999937
2025-03-08T10:35:35.199257+00:00;11583.539816626811;11583.539816626811;-132.40132999999875
2025-03-08T10:45:40.876482+00:00;11585.685656626812;11585.685656626812;-129.26740999999961
2025-03-08T10:55:36.197465+00:00;11581.381416626811;11581.381416626811;-134.07615999999996
2025-03-08T11:05:42.199141+00:00;11596.312766626812;11596.312766626812;-117.94636000000055
2025-03-08T11:15:35.936574+00:00;11602.143286626813;11602.143286626813;-112.8388600000003
2025-03-08T11:25:34.557650+00:00;11586.757006626813;11586.757006626813;-127.69655000000064
2025-03-08T11:35:41.060491+00:00;11594.122866626813;11594.122866626813;-120.92510999999989
2025-03-08T11:45:42.343790+00:00;11568.555056626812;11568.555056626812;-145.97510000000003
2025-03-08T11:55:39.556916+00:00;11583.756056626811;11583.756056626811;-130.66159999999928
2025-03-08T12:05:37.300726+00:00;11593.344166449111;11593.344166449111;-121.35780000000176
2025-03-08T12:15:34.544957+00:00;11579.553385049112;11579.553385049112;-71.25716000000068
2025-03-08T12:22:31.860613+00:00;11568.607835049112;11568.607835049112;-81.41823999999963
2025-03-08T12:32:26.091861+00:00;11598.374165049112;11598.374165049112;-52.11216999999955
2025-03-08T12:42:27.557546+00:00;11598.08030504911;11598.08030504911;-51.87499000000143
2025-03-08T12:52:25.178457+00:00;11592.751895049112;11592.751895049112;-57.74320000000006
2025-03-08T13:02:23.788512+00:00;11583.830395049112;11583.830395049112;-65.01146000000203
2025-03-08T13:12:29.965559+00:00;11577.967365049111;11577.967365049111;-72.33060999999992
2025-03-08T13:22:26.766329+00:00;11575.075545049112;11575.075545049112;-73.56617999999963
2025-03-08T13:32:23.927222+00:00;11586.824515049111;11586.824515049111;-63.561150000000545
2025-03-08T13:42:30.482401+00:00;11587.609065049113;11587.609065049113;-62.7707599999993
2025-03-08T13:52:27.603545+00:00;11590.544165049112;11590.544165049112;-59.46579000000124
2025-03-08T14:02:24.139641+00:00;11613.413305049111;11613.413305049111;-36.36453000000063
2025-03-08T14:12:31.235710+00:00;11614.011515049111;11614.011515049111;-35.53903999999836
2025-03-08T14:22:30.972311+00:00;11638.123305049112;11638.123305049112;-11.957719999999144
2025-03-08T14:32:31.548360+00:00;11656.637122729111;11656.637122729111;82.32892999999794
2025-03-08T14:42:26.691120+00:00;11657.703182729112;11657.703182729112;82.50633999999948
2025-03-08T14:52:22.801903+00:00;11645.298692729111;11645.298692729111;70.1027199999998
2025-03-08T15:02:29.051676+00:00;11623.61655272911;11623.61655272911;48.210569999999585
2025-03-08T15:12:26.577113+00:00;11618.938012729112;11618.938012729112;44.244810000000875
2025-03-08T15:22:24.379345+00:00;11649.27402272911;11649.27402272911;74.12271000000007
2025-03-08T15:32:30.059714+00:00;11636.17141272911;11636.17141272911;61.28490000000049
2025-03-08T15:42:24.262467+00:00;11633.284674509123;11633.284674509123;8.274919999998525
2025-03-08T15:52:30.260595+00:00;11626.126374509124;11626.126374509124;1.6298700000003201
2025-03-08T16:02:26.727815+00:00;11617.630009938228;11617.630009938228;-4.985830000000041
2025-03-08T16:12:29.910258+00:00;11599.030779938226;11599.030779938226;-22.788279999997613
2025-03-08T16:22:29.816586+00:00;11582.609169938227;11582.609169938227;-40.46622999999942
2025-03-08T16:32:27.140573+00:00;11564.270759938227;11564.270759938227;-59.09659999999818
2025-03-08T16:42:22.252023+00:00;11551.732759938228;11551.732759938228;-71.07762999999947
2025-03-08T16:52:28.301545+00:00;11566.062539938228;11566.062539938228;-56.16278999999941
2025-03-08T17:02:25.354852+00:00;11578.358739938227;11578.358739938227;-44.8335300000017
2025-03-08T17:12:29.217744+00:00;11575.005789938226;11575.005789938226;-47.567129999997995
2025-03-08T17:22:28.756815+00:00;11579.904609938227;11579.904609938227;-42.70814000000168
2025-03-08T17:32:25.317600+00:00;11597.220949938226;11597.220949938226;-25.4787399999992
2025-03-08T17:42:30.223904+00:00;11595.408149938226;11595.408149938226;-27.121879999999166
2025-03-08T17:52:26.168025+00:00;11592.424459938227;11592.424459938227;-30.824059999998283
2025-03-08T18:02:22.837302+00:00;11598.900709938227;11598.900709938227;-23.190819999997814
2025-03-08T18:12:23.483710+00:00;11607.561269938227;11607.561269938227;-15.136289999999704
2025-03-08T18:22:31.047421+00:00;11585.288333878227;11585.288333878227;-121.33666
